p cnf 1591 79614
-59 -879 1367 0
-82 -681 1368 0
-82 -703 1369 0
-82 -725 1370 0
-82 -769 1371 0
-82 -791 1372 0
-82 -813 1373 0
-82 -835 1374 0
-82 -857 1375 0
-82 -879 1376 0
-105 -681 1377 0
-105 -703 1378 0
-105 -725 1379 0
-105 -747 1380 0
-105 -791 1381 0
-105 -813 1382 0
-105 -835 1383 0
-105 -857 1384 0
-105 -879 1385 0
-128 -681 1386 0
-128 -703 1387 0
-128 -725 1388 0
-128 -747 1389 0
-128 -769 1390 0
-128 -813 1391 0
-128 -835 1392 0
-128 -857 1393 0
-128 -879 1394 0
-151 -681 1395 0
-151 -703 1396 0
-151 -725 1397 0
-151 -747 1398 0
-151 -769 1399 0
-151 -791 1400 0
-151 -835 1401 0
-151 -857 1402 0
-151 -879 1403 0
-174 -681 1404 0
-174 -703 1405 0
-174 -725 1406 0
-174 -747 1407 0
-174 -769 1408 0
-174 -791 1409 0
-174 -813 1410 0
-174 -857 1411 0
-174 -879 1412 0
-197 -681 1413 0
-197 -703 1414 0
-197 -725 1415 0
-197 -747 1416 0
-197 -769 1417 0
-197 -791 1418 0
-197 -813 1419 0
-197 -835 1420 0
-197 -879 1421 0
-220 -681 1422 0
-220 -703 1423 0
-220 -725 1424 0
-220 -747 1425 0
-220 -769 1426 0
-220 -791 1427 0
-220 -813 1428 0
-220 -835 1429 0
-220 -857 1430 0
-14 -703 1341 0
-14 -725 1342 0
-14 -747 1343 0
-14 -769 1344 0
-14 -791 1345 0
-14 -813 1346 0
-14 -835 1347 0
-14 -857 1348 0
-14 -879 1349 0
-37 -681 1350 0
-37 -725 1351 0
-37 -747 1352 0
-37 -769 1353 0
-37 -791 1354 0
-37 -813 1355 0
-37 -835 1356 0
-37 -857 1357 0
-37 -879 1358 0
-60 -681 1359 0
-60 -703 1360 0
-60 -747 1361 0
-60 -769 1362 0
-60 -791 1363 0
-60 -813 1364 0
-60 -835 1365 0
-60 -857 1366 0
-60 -879 1367 0
-83 -681 1368 0
-83 -703 1369 0
-83 -725 1370 0
-83 -769 1371 0
-83 -791 1372 0
-83 -813 1373 0
-83 -835 1374 0
-83 -857 1375 0
-83 -879 1376 0
-106 -681 1377 0
-106 -703 1378 0
-106 -725 1379 0
-106 -747 1380 0
-106 -791 1381 0
-106 -813 1382 0
-106 -835 1383 0
-106 -857 1384 0
-106 -879 1385 0
-129 -681 1386 0
-129 -703 1387 0
-129 -725 1388 0
-129 -747 1389 0
-129 -769 1390 0
-129 -813 1391 0
-129 -835 1392 0
-129 -857 1393 0
-129 -879 1394 0
-152 -681 1395 0
-152 -703 1396 0
-152 -725 1397 0
-152 -747 1398 0
-152 -769 1399 0
-152 -791 1400 0
-152 -835 1401 0
-152 -857 1402 0
-152 -879 1403 0
-175 -681 1404 0
-175 -703 1405 0
-175 -725 1406 0
-175 -747 1407 0
-175 -769 1408 0
-175 -791 1409 0
-175 -813 1410 0
-175 -857 1411 0
-175 -879 1412 0
-198 -681 1413 0
-198 -703 1414 0
-198 -725 1415 0
-198 -747 1416 0
-198 -769 1417 0
-198 -791 1418 0
-198 -813 1419 0
-198 -835 1420 0
-198 -879 1421 0
-221 -681 1422 0
-221 -703 1423 0
-221 -725 1424 0
-221 -747 1425 0
-221 -769 1426 0
-221 -791 1427 0
-221 -813 1428 0
-221 -835 1429 0
-221 -857 1430 0
-14 -704 1341 0
-14 -726 1342 0
-14 -748 1343 0
-14 -770 1344 0
-14 -792 1345 0
-14 -814 1346 0
-14 -836 1347 0
-14 -858 1348 0
-14 -880 1349 0
-37 -682 1350 0
-37 -726 1351 0
-37 -748 1352 0
-37 -770 1353 0
-37 -792 1354 0
-37 -814 1355 0
-37 -836 1356 0
-37 -858 1357 0
-37 -880 1358 0
-60 -682 1359 0
-60 -704 1360 0
-60 -748 1361 0
-60 -770 1362 0
-60 -792 1363 0
-60 -814 1364 0
-60 -836 1365 0
-60 -858 1366 0
-60 -880 1367 0
-83 -682 1368 0
-83 -704 1369 0
-83 -726 1370 0
-83 -770 1371 0
-83 -792 1372 0
-83 -814 1373 0
-83 -836 1374 0
-83 -858 1375 0
-83 -880 1376 0
-106 -682 1377 0
-106 -704 1378 0
-106 -726 1379 0
-106 -748 1380 0
-106 -792 1381 0
-106 -814 1382 0
-106 -836 1383 0
-106 -858 1384 0
-106 -880 1385 0
-129 -682 1386 0
-129 -704 1387 0
-129 -726 1388 0
-129 -748 1389 0
-129 -770 1390 0
-129 -814 1391 0
-129 -836 1392 0
-129 -858 1393 0
-129 -880 1394 0
-152 -682 1395 0
-152 -704 1396 0
-152 -726 1397 0
-152 -748 1398 0
-152 -770 1399 0
-152 -792 1400 0
-152 -836 1401 0
-152 -858 1402 0
-152 -880 1403 0
-175 -682 1404 0
-175 -704 1405 0
-175 -726 1406 0
-175 -748 1407 0
-175 -770 1408 0
-175 -792 1409 0
-175 -814 1410 0
-175 -858 1411 0
-175 -880 1412 0
-198 -682 1413 0
-198 -704 1414 0
-198 -726 1415 0
-198 -748 1416 0
-198 -770 1417 0
-198 -792 1418 0
-198 -814 1419 0
-198 -836 1420 0
-198 -880 1421 0
-221 -682 1422 0
-221 -704 1423 0
-221 -726 1424 0
-221 -748 1425 0
-221 -770 1426 0
-221 -792 1427 0
-221 -814 1428 0
-221 -836 1429 0
-221 -858 1430 0
-14 -705 1341 0
-14 -727 1342 0
-14 -749 1343 0
-14 -771 1344 0
-14 -793 1345 0
-14 -815 1346 0
-14 -837 1347 0
-14 -859 1348 0
-14 -881 1349 0
-37 -683 1350 0
-37 -727 1351 0
-37 -749 1352 0
-37 -771 1353 0
-37 -793 1354 0
-37 -815 1355 0
-37 -837 1356 0
-37 -859 1357 0
-37 -881 1358 0
-60 -683 1359 0
-60 -705 1360 0
-60 -749 1361 0
-60 -771 1362 0
-60 -793 1363 0
-60 -815 1364 0
-60 -837 1365 0
-60 -859 1366 0
-60 -881 1367 0
-83 -683 1368 0
-83 -705 1369 0
-83 -727 1370 0
-83 -771 1371 0
-83 -793 1372 0
-83 -815 1373 0
-83 -837 1374 0
-83 -859 1375 0
-83 -881 1376 0
-106 -683 1377 0
-106 -705 1378 0
-106 -727 1379 0
-106 -749 1380 0
-106 -793 1381 0
-106 -815 1382 0
-106 -837 1383 0
-106 -859 1384 0
-106 -881 1385 0
-129 -683 1386 0
-129 -705 1387 0
-129 -727 1388 0
-129 -749 1389 0
-129 -771 1390 0
-129 -815 1391 0
-129 -837 1392 0
-129 -859 1393 0
-129 -881 1394 0
-152 -683 1395 0
-152 -705 1396 0
-152 -727 1397 0
-152 -749 1398 0
-152 -771 1399 0
-152 -793 1400 0
-152 -837 1401 0
-152 -859 1402 0
-152 -881 1403 0
-175 -683 1404 0
-175 -705 1405 0
-175 -727 1406 0
-175 -749 1407 0
-175 -771 1408 0
-175 -793 1409 0
-175 -815 1410 0
-175 -859 1411 0
-175 -881 1412 0
-198 -683 1413 0
-198 -705 1414 0
-198 -727 1415 0
-198 -749 1416 0
-198 -771 1417 0
-198 -793 1418 0
-198 -815 1419 0
-198 -837 1420 0
-198 -881 1421 0
-221 -683 1422 0
-221 -705 1423 0
-221 -727 1424 0
-221 -749 1425 0
-221 -771 1426 0
-221 -793 1427 0
-221 -815 1428 0
-221 -837 1429 0
-221 -859 1430 0
-14 -709 1341 0
-14 -731 1342 0
-14 -753 1343 0
-14 -775 1344 0
-14 -797 1345 0
-14 -819 1346 0
-14 -841 1347 0
-14 -863 1348 0
-14 -885 1349 0
-37 -687 1350 0
-37 -731 1351 0
-37 -753 1352 0
-37 -775 1353 0
-37 -797 1354 0
-37 -819 1355 0
-37 -841 1356 0
-37 -863 1357 0
-37 -885 1358 0
-60 -687 1359 0
-60 -709 1360 0
-60 -753 1361 0
-60 -775 1362 0
-60 -797 1363 0
-60 -819 1364 0
-60 -841 1365 0
-60 -863 1366 0
-60 -885 1367 0
-83 -687 1368 0
-83 -709 1369 0
-83 -731 1370 0
-83 -775 1371 0
-83 -797 1372 0
-83 -819 1373 0
-83 -841 1374 0
-83 -863 1375 0
-83 -885 1376 0
-106 -687 1377 0
-106 -709 1378 0
-106 -731 1379 0
-106 -753 1380 0
-106 -797 1381 0
-106 -819 1382 0
-106 -841 1383 0
-106 -863 1384 0
-106 -885 1385 0
-129 -687 1386 0
-129 -709 1387 0
-129 -731 1388 0
-129 -753 1389 0
-129 -775 1390 0
-129 -819 1391 0
-129 -841 1392 0
-129 -863 1393 0
-129 -885 1394 0
-152 -687 1395 0
-152 -709 1396 0
-152 -731 1397 0
-152 -753 1398 0
-152 -775 1399 0
-152 -797 1400 0
-152 -841 1401 0
-152 -863 1402 0
-152 -885 1403 0
-175 -687 1404 0
-175 -709 1405 0
-175 -731 1406 0
-175 -753 1407 0
-175 -775 1408 0
-175 -797 1409 0
-175 -819 1410 0
-175 -863 1411 0
-175 -885 1412 0
-198 -687 1413 0
-198 -709 1414 0
-198 -731 1415 0
-198 -753 1416 0
-198 -775 1417 0
-198 -797 1418 0
-198 -819 1419 0
-198 -841 1420 0
-198 -885 1421 0
-221 -687 1422 0
-221 -709 1423 0
-221 -731 1424 0
-221 -753 1425 0
-221 -775 1426 0
-221 -797 1427 0
-221 -819 1428 0
-221 -841 1429 0
-221 -863 1430 0
-14 -710 1341 0
-14 -732 1342 0
-14 -754 1343 0
-14 -776 1344 0
-14 -798 1345 0
-14 -820 1346 0
-14 -842 1347 0
-14 -864 1348 0
-14 -886 1349 0
-37 -688 1350 0
-37 -732 1351 0
-37 -754 1352 0
-37 -776 1353 0
-37 -798 1354 0
-37 -820 1355 0
-37 -842 1356 0
-37 -864 1357 0
-37 -886 1358 0
-60 -688 1359 0
-60 -710 1360 0
-60 -754 1361 0
-60 -776 1362 0
-60 -798 1363 0
-60 -820 1364 0
-60 -842 1365 0
-60 -864 1366 0
-60 -886 1367 0
-83 -688 1368 0
-83 -710 1369 0
-83 -732 1370 0
-83 -776 1371 0
-83 -798 1372 0
-83 -820 1373 0
-83 -842 1374 0
-83 -864 1375 0
-83 -886 1376 0
-106 -688 1377 0
-106 -710 1378 0
-106 -732 1379 0
-106 -754 1380 0
-106 -798 1381 0
-106 -820 1382 0
-106 -842 1383 0
-106 -864 1384 0
-106 -886 1385 0
-129 -688 1386 0
-129 -710 1387 0
-129 -732 1388 0
-129 -754 1389 0
-129 -776 1390 0
-129 -820 1391 0
-129 -842 1392 0
-129 -864 1393 0
-129 -886 1394 0
-152 -688 1395 0
-152 -710 1396 0
-152 -732 1397 0
-152 -754 1398 0
-152 -776 1399 0
-152 -798 1400 0
-152 -842 1401 0
-152 -864 1402 0
-152 -886 1403 0
-175 -688 1404 0
-175 -710 1405 0
-175 -732 1406 0
-175 -754 1407 0
-175 -776 1408 0
-175 -798 1409 0
-175 -820 1410 0
-175 -864 1411 0
-175 -886 1412 0
-198 -688 1413 0
-198 -710 1414 0
-198 -732 1415 0
-198 -754 1416 0
-198 -776 1417 0
-198 -798 1418 0
-198 -820 1419 0
-198 -842 1420 0
-198 -886 1421 0
-221 -688 1422 0
-221 -710 1423 0
-221 -732 1424 0
-221 -754 1425 0
-221 -776 1426 0
-221 -798 1427 0
-221 -820 1428 0
-221 -842 1429 0
-221 -864 1430 0
-14 -711 1341 0
-14 -733 1342 0
-14 -755 1343 0
-14 -777 1344 0
-14 -799 1345 0
-14 -821 1346 0
-14 -843 1347 0
-14 -865 1348 0
-14 -887 1349 0
-37 -689 1350 0
-37 -733 1351 0
-37 -755 1352 0
-37 -777 1353 0
-37 -799 1354 0
-37 -821 1355 0
-37 -843 1356 0
-37 -865 1357 0
-37 -887 1358 0
-60 -689 1359 0
-60 -711 1360 0
-60 -755 1361 0
-60 -777 1362 0
-60 -799 1363 0
-60 -821 1364 0
-60 -843 1365 0
-60 -865 1366 0
-60 -887 1367 0
-83 -689 1368 0
-83 -711 1369 0
-83 -733 1370 0
-83 -777 1371 0
-83 -799 1372 0
-83 -821 1373 0
-83 -843 1374 0
-83 -865 1375 0
-83 -887 1376 0
-106 -689 1377 0
-106 -711 1378 0
-106 -733 1379 0
-106 -755 1380 0
-106 -799 1381 0
-106 -821 1382 0
-106 -843 1383 0
-106 -865 1384 0
-106 -887 1385 0
-129 -689 1386 0
-129 -711 1387 0
-129 -733 1388 0
-129 -755 1389 0
-129 -777 1390 0
-129 -821 1391 0
-129 -843 1392 0
-129 -865 1393 0
-129 -887 1394 0
-152 -689 1395 0
-152 -711 1396 0
-152 -733 1397 0
-152 -755 1398 0
-152 -777 1399 0
-152 -799 1400 0
-152 -843 1401 0
-152 -865 1402 0
-152 -887 1403 0
-175 -689 1404 0
-175 -711 1405 0
-175 -733 1406 0
-175 -755 1407 0
-175 -777 1408 0
-175 -799 1409 0
-175 -821 1410 0
-175 -865 1411 0
-175 -887 1412 0
-198 -689 1413 0
-198 -711 1414 0
-198 -733 1415 0
-198 -755 1416 0
-198 -777 1417 0
-198 -799 1418 0
-198 -821 1419 0
-198 -843 1420 0
-198 -887 1421 0
-221 -689 1422 0
-221 -711 1423 0
-221 -733 1424 0
-221 -755 1425 0
-221 -777 1426 0
-221 -799 1427 0
-221 -821 1428 0
-221 -843 1429 0
-221 -865 1430 0
-14 -718 1341 0
-14 -740 1342 0
-14 -762 1343 0
-14 -784 1344 0
-14 -806 1345 0
-14 -828 1346 0
-14 -850 1347 0
-14 -872 1348 0
-14 -894 1349 0
-37 -696 1350 0
-37 -740 1351 0
-37 -762 1352 0
-37 -784 1353 0
-37 -806 1354 0
-37 -828 1355 0
-37 -850 1356 0
-37 -872 1357 0
-37 -894 1358 0
-60 -696 1359 0
-60 -718 1360 0
-60 -762 1361 0
-60 -784 1362 0
-60 -806 1363 0
-60 -828 1364 0
-60 -850 1365 0
-60 -872 1366 0
-60 -894 1367 0
-83 -696 1368 0
-83 -718 1369 0
-83 -740 1370 0
-83 -784 1371 0
-83 -806 1372 0
-83 -828 1373 0
-83 -850 1374 0
-83 -872 1375 0
-83 -894 1376 0
-106 -696 1377 0
-106 -718 1378 0
-106 -740 1379 0
-106 -762 1380 0
-106 -806 1381 0
-106 -828 1382 0
-106 -850 1383 0
-106 -872 1384 0
-106 -894 1385 0
-129 -696 1386 0
-129 -718 1387 0
-129 -740 1388 0
-129 -762 1389 0
-129 -784 1390 0
-129 -828 1391 0
-129 -850 1392 0
-129 -872 1393 0
-129 -894 1394 0
-152 -696 1395 0
-152 -718 1396 0
-152 -740 1397 0
-152 -762 1398 0
-152 -784 1399 0
-152 -806 1400 0
-152 -850 1401 0
-152 -872 1402 0
-152 -894 1403 0
-175 -696 1404 0
-175 -718 1405 0
-175 -740 1406 0
-175 -762 1407 0
-175 -784 1408 0
-175 -806 1409 0
-175 -828 1410 0
-175 -872 1411 0
-175 -894 1412 0
-198 -696 1413 0
-198 -718 1414 0
-198 -740 1415 0
-198 -762 1416 0
-198 -784 1417 0
-198 -806 1418 0
-198 -828 1419 0
-198 -850 1420 0
-198 -894 1421 0
-221 -696 1422 0
-221 -718 1423 0
-221 -740 1424 0
-221 -762 1425 0
-221 -784 1426 0
-221 -806 1427 0
-221 -828 1428 0
-221 -850 1429 0
-221 -872 1430 0
-15 -703 1341 0
-15 -725 1342 0
-15 -747 1343 0
-15 -769 1344 0
-15 -791 1345 0
-15 -813 1346 0
-15 -835 1347 0
-15 -857 1348 0
-15 -879 1349 0
-38 -681 1350 0
-38 -725 1351 0
-38 -747 1352 0
-38 -769 1353 0
-38 -791 1354 0
-38 -813 1355 0
-38 -835 1356 0
-38 -857 1357 0
-38 -879 1358 0
-61 -681 1359 0
-61 -703 1360 0
-61 -747 1361 0
-61 -769 1362 0
-61 -791 1363 0
-61 -813 1364 0
-61 -835 1365 0
-61 -857 1366 0
-61 -879 1367 0
-84 -681 1368 0
-84 -703 1369 0
-84 -725 1370 0
-84 -769 1371 0
-84 -791 1372 0
-84 -813 1373 0
-84 -835 1374 0
-84 -857 1375 0
-84 -879 1376 0
-107 -681 1377 0
-107 -703 1378 0
-107 -725 1379 0
-107 -747 1380 0
-107 -791 1381 0
-107 -813 1382 0
-107 -835 1383 0
-107 -857 1384 0
-107 -879 1385 0
-130 -681 1386 0
-130 -703 1387 0
-130 -725 1388 0
-130 -747 1389 0
-130 -769 1390 0
-130 -813 1391 0
-130 -835 1392 0
-130 -857 1393 0
-130 -879 1394 0
-153 -681 1395 0
-153 -703 1396 0
-153 -725 1397 0
-153 -747 1398 0
-153 -769 1399 0
-153 -791 1400 0
-153 -835 1401 0
-153 -857 1402 0
-153 -879 1403 0
-176 -681 1404 0
-176 -703 1405 0
-176 -725 1406 0
-176 -747 1407 0
-176 -769 1408 0
-176 -791 1409 0
-176 -813 1410 0
-176 -857 1411 0
-176 -879 1412 0
-199 -681 1413 0
-199 -703 1414 0
-199 -725 1415 0
-199 -747 1416 0
-199 -769 1417 0
-199 -791 1418 0
-199 -813 1419 0
-199 -835 1420 0
-199 -879 1421 0
-222 -681 1422 0
-222 -703 1423 0
-222 -725 1424 0
-222 -747 1425 0
-222 -769 1426 0
-222 -791 1427 0
-222 -813 1428 0
-222 -835 1429 0
-222 -857 1430 0
-15 -704 1341 0
-15 -726 1342 0
-15 -748 1343 0
-15 -770 1344 0
-15 -792 1345 0
-15 -814 1346 0
-15 -836 1347 0
-15 -858 1348 0
-15 -880 1349 0
-38 -682 1350 0
-38 -726 1351 0
-38 -748 1352 0
-38 -770 1353 0
-38 -792 1354 0
-38 -814 1355 0
-38 -836 1356 0
-38 -858 1357 0
-38 -880 1358 0
-61 -682 1359 0
-61 -704 1360 0
-61 -748 1361 0
-61 -770 1362 0
-61 -792 1363 0
-61 -814 1364 0
-61 -836 1365 0
-61 -858 1366 0
-61 -880 1367 0
-84 -682 1368 0
-84 -704 1369 0
-84 -726 1370 0
-84 -770 1371 0
-84 -792 1372 0
-84 -814 1373 0
-84 -836 1374 0
-84 -858 1375 0
-84 -880 1376 0
-107 -682 1377 0
-107 -704 1378 0
-107 -726 1379 0
-107 -748 1380 0
-107 -792 1381 0
-107 -814 1382 0
-107 -836 1383 0
-107 -858 1384 0
-107 -880 1385 0
-130 -682 1386 0
-130 -704 1387 0
-130 -726 1388 0
-130 -748 1389 0
-130 -770 1390 0
-130 -814 1391 0
-130 -836 1392 0
-130 -858 1393 0
-130 -880 1394 0
-153 -682 1395 0
-153 -704 1396 0
-153 -726 1397 0
-153 -748 1398 0
-153 -770 1399 0
-153 -792 1400 0
-153 -836 1401 0
-153 -858 1402 0
-153 -880 1403 0
-176 -682 1404 0
-176 -704 1405 0
-176 -726 1406 0
-176 -748 1407 0
-176 -770 1408 0
-176 -792 1409 0
-176 -814 1410 0
-176 -858 1411 0
-176 -880 1412 0
-199 -682 1413 0
-199 -704 1414 0
-199 -726 1415 0
-199 -748 1416 0
-199 -770 1417 0
-199 -792 1418 0
-199 -814 1419 0
-199 -836 1420 0
-199 -880 1421 0
-222 -682 1422 0
-222 -704 1423 0
-222 -726 1424 0
-222 -748 1425 0
-222 -770 1426 0
-222 -792 1427 0
-222 -814 1428 0
-222 -836 1429 0
-222 -858 1430 0
-15 -705 1341 0
-15 -727 1342 0
-15 -749 1343 0
-15 -771 1344 0
-15 -793 1345 0
-15 -815 1346 0
-15 -837 1347 0
-15 -859 1348 0
-15 -881 1349 0
-38 -683 1350 0
-38 -727 1351 0
-38 -749 1352 0
-38 -771 1353 0
-38 -793 1354 0
-38 -815 1355 0
-38 -837 1356 0
-38 -859 1357 0
-38 -881 1358 0
-61 -683 1359 0
-61 -705 1360 0
-61 -749 1361 0
-61 -771 1362 0
-61 -793 1363 0
-61 -815 1364 0
-61 -837 1365 0
-61 -859 1366 0
-61 -881 1367 0
-84 -683 1368 0
-84 -705 1369 0
-84 -727 1370 0
-84 -771 1371 0
-84 -793 1372 0
-84 -815 1373 0
-84 -837 1374 0
-84 -859 1375 0
-84 -881 1376 0
-107 -683 1377 0
-107 -705 1378 0
-107 -727 1379 0
-107 -749 1380 0
-107 -793 1381 0
-107 -815 1382 0
-107 -837 1383 0
-107 -859 1384 0
-107 -881 1385 0
-130 -683 1386 0
-130 -705 1387 0
-130 -727 1388 0
-130 -749 1389 0
-130 -771 1390 0
-130 -815 1391 0
-130 -837 1392 0
-130 -859 1393 0
-130 -881 1394 0
-153 -683 1395 0
-153 -705 1396 0
-153 -727 1397 0
-153 -749 1398 0
-153 -771 1399 0
-153 -793 1400 0
-153 -837 1401 0
-153 -859 1402 0
-153 -881 1403 0
-176 -683 1404 0
-176 -705 1405 0
-176 -727 1406 0
-176 -749 1407 0
-176 -771 1408 0
-176 -793 1409 0
-176 -815 1410 0
-176 -859 1411 0
-176 -881 1412 0
-199 -683 1413 0
-199 -705 1414 0
-199 -727 1415 0
-199 -749 1416 0
-199 -771 1417 0
-199 -793 1418 0
-199 -815 1419 0
-199 -837 1420 0
-199 -881 1421 0
-222 -683 1422 0
-222 -705 1423 0
-222 -727 1424 0
-222 -749 1425 0
-222 -771 1426 0
-222 -793 1427 0
-222 -815 1428 0
-222 -837 1429 0
-222 -859 1430 0
-15 -709 1341 0
-15 -731 1342 0
-15 -753 1343 0
-15 -775 1344 0
-15 -797 1345 0
-15 -819 1346 0
-15 -841 1347 0
-15 -863 1348 0
-15 -885 1349 0
-38 -687 1350 0
-38 -731 1351 0
-38 -753 1352 0
-38 -775 1353 0
-38 -797 1354 0
-38 -819 1355 0
-38 -841 1356 0
-38 -863 1357 0
-38 -885 1358 0
-61 -687 1359 0
-61 -709 1360 0
-61 -753 1361 0
-61 -775 1362 0
-61 -797 1363 0
-61 -819 1364 0
-61 -841 1365 0
-61 -863 1366 0
-61 -885 1367 0
-84 -687 1368 0
-84 -709 1369 0
-84 -731 1370 0
-84 -775 1371 0
-84 -797 1372 0
-84 -819 1373 0
-84 -841 1374 0
-84 -863 1375 0
-84 -885 1376 0
-107 -687 1377 0
-107 -709 1378 0
-107 -731 1379 0
-107 -753 1380 0
-107 -797 1381 0
-107 -819 1382 0
-107 -841 1383 0
-107 -863 1384 0
-107 -885 1385 0
-130 -687 1386 0
-130 -709 1387 0
-130 -731 1388 0
-130 -753 1389 0
-130 -775 1390 0
-130 -819 1391 0
-130 -841 1392 0
-130 -863 1393 0
-130 -885 1394 0
-153 -687 1395 0
-153 -709 1396 0
-153 -731 1397 0
-153 -753 1398 0
-153 -775 1399 0
-153 -797 1400 0
-153 -841 1401 0
-153 -863 1402 0
-153 -885 1403 0
-176 -687 1404 0
-176 -709 1405 0
-176 -731 1406 0
-176 -753 1407 0
-176 -775 1408 0
-176 -797 1409 0
-176 -819 1410 0
-176 -863 1411 0
-176 -885 1412 0
-199 -687 1413 0
-199 -709 1414 0
-199 -731 1415 0
-199 -753 1416 0
-199 -775 1417 0
-199 -797 1418 0
-199 -819 1419 0
-199 -841 1420 0
-199 -885 1421 0
-222 -687 1422 0
-222 -709 1423 0
-222 -731 1424 0
-222 -753 1425 0
-222 -775 1426 0
-222 -797 1427 0
-222 -819 1428 0
-222 -841 1429 0
-222 -863 1430 0
-15 -710 1341 0
-15 -732 1342 0
-15 -754 1343 0
-15 -776 1344 0
-15 -798 1345 0
-15 -820 1346 0
-15 -842 1347 0
-15 -864 1348 0
-15 -886 1349 0
-38 -688 1350 0
-38 -732 1351 0
-38 -754 1352 0
-38 -776 1353 0
-38 -798 1354 0
-38 -820 1355 0
-38 -842 1356 0
-38 -864 1357 0
-38 -886 1358 0
-61 -688 1359 0
-61 -710 1360 0
-61 -754 1361 0
-61 -776 1362 0
-61 -798 1363 0
-61 -820 1364 0
-61 -842 1365 0
-61 -864 1366 0
-61 -886 1367 0
-84 -688 1368 0
-84 -710 1369 0
-84 -732 1370 0
-84 -776 1371 0
-84 -798 1372 0
-84 -820 1373 0
-84 -842 1374 0
-84 -864 1375 0
-84 -886 1376 0
-107 -688 1377 0
-107 -710 1378 0
-107 -732 1379 0
-107 -754 1380 0
-107 -798 1381 0
-107 -820 1382 0
-107 -842 1383 0
-107 -864 1384 0
-107 -886 1385 0
-130 -688 1386 0
-130 -710 1387 0
-130 -732 1388 0
-130 -754 1389 0
-130 -776 1390 0
-130 -820 1391 0
-130 -842 1392 0
-130 -864 1393 0
-130 -886 1394 0
-153 -688 1395 0
-153 -710 1396 0
-153 -732 1397 0
-153 -754 1398 0
-153 -776 1399 0
-153 -798 1400 0
-153 -842 1401 0
-153 -864 1402 0
-153 -886 1403 0
-176 -688 1404 0
-176 -710 1405 0
-176 -732 1406 0
-176 -754 1407 0
-176 -776 1408 0
-176 -798 1409 0
-176 -820 1410 0
-176 -864 1411 0
-176 -886 1412 0
-199 -688 1413 0
-199 -710 1414 0
-199 -732 1415 0
-199 -754 1416 0
-199 -776 1417 0
-199 -798 1418 0
-199 -820 1419 0
-199 -842 1420 0
-199 -886 1421 0
-222 -688 1422 0
-222 -710 1423 0
-222 -732 1424 0
-222 -754 1425 0
-222 -776 1426 0
-222 -798 1427 0
-222 -820 1428 0
-222 -842 1429 0
-222 -864 1430 0
-15 -711 1341 0
-15 -733 1342 0
-15 -755 1343 0
-15 -777 1344 0
-15 -799 1345 0
-15 -821 1346 0
-15 -843 1347 0
-15 -865 1348 0
-15 -887 1349 0
-38 -689 1350 0
-38 -733 1351 0
-38 -755 1352 0
-38 -777 1353 0
-38 -799 1354 0
-38 -821 1355 0
-38 -843 1356 0
-38 -865 1357 0
-38 -887 1358 0
-61 -689 1359 0
-61 -711 1360 0
-61 -755 1361 0
-61 -777 1362 0
-61 -799 1363 0
-61 -821 1364 0
-61 -843 1365 0
-61 -865 1366 0
-61 -887 1367 0
-84 -689 1368 0
-84 -711 1369 0
-84 -733 1370 0
-84 -777 1371 0
-84 -799 1372 0
-84 -821 1373 0
-84 -843 1374 0
-84 -865 1375 0
-84 -887 1376 0
-107 -689 1377 0
-107 -711 1378 0
-107 -733 1379 0
-107 -755 1380 0
-107 -799 1381 0
-107 -821 1382 0
-107 -843 1383 0
-107 -865 1384 0
-107 -887 1385 0
-130 -689 1386 0
-130 -711 1387 0
-130 -733 1388 0
-130 -755 1389 0
-130 -777 1390 0
-130 -821 1391 0
-130 -843 1392 0
-130 -865 1393 0
-130 -887 1394 0
-153 -689 1395 0
-153 -711 1396 0
-153 -733 1397 0
-153 -755 1398 0
-153 -777 1399 0
-153 -799 1400 0
-153 -843 1401 0
-153 -865 1402 0
-153 -887 1403 0
-176 -689 1404 0
-176 -711 1405 0
-176 -733 1406 0
-176 -755 1407 0
-176 -777 1408 0
-176 -799 1409 0
-176 -821 1410 0
-176 -865 1411 0
-176 -887 1412 0
-199 -689 1413 0
-199 -711 1414 0
-199 -733 1415 0
-199 -755 1416 0
-199 -777 1417 0
-199 -799 1418 0
-199 -821 1419 0
-199 -843 1420 0
-199 -887 1421 0
-222 -689 1422 0
-222 -711 1423 0
-222 -733 1424 0
-222 -755 1425 0
-222 -777 1426 0
-222 -799 1427 0
-222 -821 1428 0
-222 -843 1429 0
-222 -865 1430 0
-15 -718 1341 0
-15 -740 1342 0
-15 -762 1343 0
-15 -784 1344 0
-15 -806 1345 0
-15 -828 1346 0
-15 -850 1347 0
-15 -872 1348 0
-15 -894 1349 0
-38 -696 1350 0
-38 -740 1351 0
-38 -762 1352 0
-38 -784 1353 0
-38 -806 1354 0
-38 -828 1355 0
-38 -850 1356 0
-38 -872 1357 0
-38 -894 1358 0
-61 -696 1359 0
-61 -718 1360 0
-61 -762 1361 0
-61 -784 1362 0
-61 -806 1363 0
-61 -828 1364 0
-61 -850 1365 0
-61 -872 1366 0
-61 -894 1367 0
-84 -696 1368 0
-84 -718 1369 0
-84 -740 1370 0
-84 -784 1371 0
-84 -806 1372 0
-84 -828 1373 0
-84 -850 1374 0
-84 -872 1375 0
-84 -894 1376 0
-107 -696 1377 0
